name,crop,crop_id,year,water_year_type,water_year_type_lag,gw_depth,omegaland,omegaland_std,omegawater,omegawater_std,omegasw,omegagw,p,p_std,y,y_std,xland,xland_std,ybar,ybar_std,xwater,xwater_std,water,water_std,eta,eta_std,yw,ybar_w_std,surface_water,groundwater,
KER01,DRYBN,6,2003,1,2,248.51,459.08,45.908,111.105293524651,5.55526467623255,82.21,138.28,951.967341,47.59836705,1.63,0.0815,579.6693064,11.593386128,944.860969432,47.2430484716,3.07,0.1535,1779.584770648,88.9792385324,0.8,0.16,0.3,0.015,215447.5322,229088.7553,0.438202247191011
KER01,FRTOM,7,2003,1,2,248.51,377.296,37.7296,111.105289654147,5.55526448270735,82.21,138.28,761.7783125,38.088915625,9.44,0.472,0,0,0,0,0,0,0,0,0.7,0.14,0.3,0.015,215448.5322,229089.7553,0.438202247191011
KER01,GRAIN,8,2003,1,2,248.51,200,20,111.105285783678,5.5552642891839,82.21,138.28,564.3098224,28.21549112,1.75,0.0875,19390.82814,387.8165628,33933.949245,1696.69746225,1.82,0.091,35291.3072148,1764.56536074,0.42,0.084,0.15,0.0075,215449.5322,229090.7553,0.438202247191011
KER01,ONGAR,9,2003,1,2,248.51,643.018,64.3018,111.105281913244,5.5552640956622,82.21,138.28,172.6741113,8.633705565,23.27,1.1635,447.2127167,8.944254334,10406.639917609,208.13279835218,3.27,0.654,1462.385583609,73.11927918045,0.5,,0.2,0.01,215450.5322,229091.7553,0.438202247191011
KER01,OTHDEC,10,2003,1,2,248.51,698.7795,69.87795,111.105278042845,5.55526390214225,82.21,138.28,1253.224,62.6612,4.42,0.221,816.4625083,16.329250166,3608.764286686,72.17528573372,3.4,0.68,2775.97252822,138.798626411,0.73,,0.4,0.02,215451.5322,229092.7553,0.438202247191011
KER01,OTHFLD,11,2003,1,2,248.51,159,7.95,111.105274172481,5.55526370862405,82.21,138.28,40.72597489,0.8145194978,24.78,1.239,1536.647157,30.73294314,38078.11655046,761.5623310092,2.69,0.1345,4133.58085233,206.6790426165,0.7,,0.3,0.015,215452.5322,229093.7553,0.438202247191011
KER01,OTHTRK,12,2003,1,2,248.51,289.8,28.98,111.105270302151,5.55526351510755,82.21,138.28,465.79232,23.289616,17.12,0.856,2699.423445,53.9884689,46214.1293784,2310.70646892,1.51,0.0755,4076.12940195,203.8064700975,0.4,,0.2,0.01,215453.5322,229094.7553,0.438202247191011
KER01,PASTR,13,2003,1,2,248.51,10,1,111.105266431857,5.55526332159285,82.21,138.28,767.325532064,38.3662766032,1.5,0.075,87.37205955,1.747441191,131.058089325,2.6211617865,4.78,0.239,417.638444649,20.88192223245,1.5,0.3,0.55,0.0275,215454.5322,229095.7553,0.438202247191011
KER01,PRTOM,14,2003,1,2,248.51,561.5253333,56.15253333,111.105262561597,5.55526312807985,82.21,138.28,109.3105551,5.465527755,28.75,1.4375,4282.061189,85.64122378,123109.25918375,6155.4629591875,2.77,0.1385,11861.30949353,593.0654746765,0.7,0.14,0.33,0.0165,215455.5322,229096.7553,0.438202247191011
KER01,SAFLR,15,2003,1,2,248.51,100,10,111.105258691372,5.5552629345686,82.21,138.28,768.2342405,38.411712025,0.82,0.041,0,0,0,0,0,0,0,0,1.1,0.22,0.3,0.015,215456.5322,229097.7553,0.438202247191011
KER01,SUBTRP,17,2003,1,2,248.51,1131.6,113.16,111.105250951026,5.5552625475513,82.21,138.28,633.1444893,31.657224465,13.18,0.659,176.1393084,1.761393084,2321.516084712,116.0758042356,3.23,0.323,568.929966132,28.4464983066,0.8,0.16,0.4,0.02,215458.5322,229099.7553,0.438202247191011
KER01,VINE,18,2003,1,2,248.51,957.453,47.87265,111.105247080906,5.5552623540453,82.21,138.28,1566.208,78.3104,8.16,0.408,6883.637686,137.67275372,56170.48351776,1123.4096703552,2.75,0.55,18930.0036365,946.500181825,0.75,0.15,0.39,0.0195,215459.5322,229100.7553,0.438202247191011
KER01,ALFAL,1,2004,2,1,262.213,100,10,129.300323234323,6.46501616171615,113,144.8,200.5688333,10.028441665,9.13,0.4565,29427.5755,588.55151,268673.764315,5373.4752863,5.07,0.2535,149197.807785,7459.89038925,0.3,0.06,0.25,0.0125,235116.7712,247261.8898,0.25
KER01,ALPIS,2,2004,2,1,262.213,1398.532667,139.8532667,129.300321574542,6.4650160787271,113,144.8,4106.429025,205.32145125,1.615,0.08075,24620.65082,492.4130164,39762.3510743,1988.117553715,4.42,0.221,108823.2766244,5441.16383122,0.6,0.12,0.55,0.0275,235117.7712,247262.8898,0.25
KER01,CORN,3,2004,2,1,262.213,284.8986667,28.48986667,129.300319914774,6.4650159957387,113,144.8,61.84768216,3.092384108,25.36,1.268,9470.891316,189.41782632,240181.80377376,12009.090188688,3.46,0.173,32769.28395336,1638.464197668,0.62,0.124,0.25,0.0125,235118.7712,247263.8898,0.25
KER01,COTTN,4,2004,2,1,262.213,565.88,56.588,129.30031825502,6.465015912751,113,144.8,3772.215217,188.61076085,0.81,0.0405,30172.34903,603.4469806,24439.6027143,488.792054286,3,0.15,90517.04709,4525.8523545,1.55,0.31,0.7,0.035,235119.7712,247264.8898,0.25
KER01,CUCUR,5,2004,2,1,262.213,623.632,62.3632,129.30031659528,6.465015829764,113,144.8,290.0042873,14.500214365,28.05,1.4025,15,0.3,420.75,21.0375,2.16,0.108,32.4,1.62,0.62,0.124,0.3,0.015,235120.7712,247265.8898,0.25
KER01,DRYBN,6,2004,2,1,262.213,459.08,45.908,129.300314935554,6.4650157467777,113,144.8,1055.563272,52.7781636,1.48,0.074,476.7059315,9.53411863,705.52477862,35.276238931,3.21,0.1605,1530.226040115,76.51130200575,0.8,0.16,0.3,0.015,235121.7712,247266.8898,0.25
KER01,FRTOM,7,2004,2,1,262.213,377.296,37.7296,129.300313275841,6.46501566379205,113,144.8,761.7783125,38.088915625,9.44,0.472,0,0,0,0,0,0,0,0,0.7,0.14,0.3,0.015,235122.7712,247267.8898,0.25
KER01,GRAIN,8,2004,2,1,262.213,200,20,129.300311616142,6.4650155808071,113,144.8,451.4043892,22.57021946,2.245,0.11225,21714.42343,434.2884686,48748.88060035,2437.4440300175,2.19,0.1095,47554.5873117,2377.729365585,0.42,0.084,0.15,0.0075,235123.7712,247268.8898,0.25
KER01,ONGAR,9,2004,2,1,262.213,643.018,64.3018,129.300309956457,6.46501549782285,113,144.8,187.0209993,9.351049965,21.6,1.08,181,3.62,3909.6,78.192,3.57,0.714,646.17,32.3085,0.5,,0.2,0.01,235124.7712,247269.8898,0.25
KER01,OTHDEC,10,2004,2,1,262.213,698.7795,69.87795,129.300308296786,6.4650154148393,113,144.8,1172.17,58.6085,5.76,0.288,1219.637733,24.39275466,7025.11334208,140.5022668416,3.49,0.698,4256.53568817,212.8267844085,0.73,,0.4,0.02,235125.7712,247270.8898,0.25
KER01,OTHFLD,11,2004,2,1,262.213,159,7.95,129.300306637128,6.4650153318564,113,144.8,42.12103104,0.8424206208,24.32,1.216,1336.987533,26.73975066,32515.53680256,650.3107360512,2.9,0.145,3877.2638457,193.863192285,0.7,,0.3,0.015,235126.7712,247271.8898,0.25
KER01,OTHTRK,12,2004,2,1,262.213,289.8,28.98,129.300304977484,6.4650152488742,113,144.8,378.9246801,18.946234005,17.57,0.8785,3508.153831,70.16307662,61638.26281067,3081.9131405335,1.61,0.0805,5648.12766791,282.4063833955,0.4,,0.2,0.01,235127.7712,247272.8898,0.25
KER01,PASTR,13,2004,2,1,262.213,10,1,129.300303317854,6.4650151658927,113,144.8,788.872724752,39.4436362376,1.5,0.075,92.37205955,1.847441191,138.558089325,2.7711617865,5.11,0.2555,472.0212243005,23.601061215025,1.5,0.3,0.55,0.0275,235128.7712,247273.8898,0.25
KER01,PRTOM,14,2004,2,1,262.213,561.5253333,56.15253333,129.300301658238,6.4650150829119,113,144.8,77.19996904,3.859998452,40.87,2.0435,3590.236849,71.80473698,146732.98001863,7336.6490009315,2.94,0.147,10555.29633606,527.764816803,0.7,0.14,0.33,0.0165,235129.7712,247274.8898,0.25
KER01,SAFLR,15,2004,2,1,262.213,100,10,129.300299998635,6.46501499993175,113,144.8,764.2455244,38.21227622,0.95,0.0475,55.87897002,1.1175794004,53.085021519,1.06170043038,2.7,0.135,150.873219054,7.5436609527,1.1,0.22,0.3,0.015,235130.7712,247275.8898,0.25
KER01,SUBTRP,17,2004,2,1,262.213,1131.6,113.16,129.300296679472,6.4650148339736,113,144.8,765.3362573,38.266812865,10.92,0.546,176.8583175,1.768583175,1931.2928271,96.564641355,3.4,0.34,601.3182795,30.065913975,0.8,0.16,0.4,0.02,235132.7712,247277.8898,0.25
KER01,VINE,18,2004,2,1,262.213,957.453,47.87265,129.30029501991,6.4650147509955,113,144.8,1698.015,84.90075,9.72,0.486,4440.200713,88.80401426,43158.75093036,863.1750186072,2.81,0.562,12476.96400353,623.8482001765,0.75,0.15,0.39,0.0195,235133.7712,247278.8898,0.25
KER01,ALFAL,1,2005,0,2,245.758,100,10,100.759240606906,5.0379620303453,82.21,136.97,236.4232005,11.821160025,7.86,0.393,27844.21349,556.8842698,218855.5180314,4377.110360628,4.42,0.221,123071.4236258,6153.57118129,0.3,0.06,0.25,0.0125,280509.0223,143692.9088,0.25
KER01,ALPIS,2,2005,0,2,245.758,1398.532667,139.8532667,100.759282241406,5.0379641120703,82.21,136.97,5971.51425,298.5757125,1.36,0.068,35758.11304,715.1622608,48631.0337344,2431.55168672,3.84,0.192,137311.1540736,6865.55770368,0.6,0.12,0.55,0.0275,280510.0223,143693.9088,0.866666666666667
KER01,CORN,3,2005,0,2,245.758,284.8986667,28.48986667,100.759323875514,5.0379661937757,82.21,136.97,62.40061275,3.1200306375,25.45,1.2725,10098.04301,201.9608602,256995.1946045,12849.759730225,3.03,0.1515,30597.0703203,1529.853516015,0.62,0.124,0.25,0.0125,280511.0223,143694.9088,0.866666666666667
KER01,COTTN,4,2005,0,2,245.758,565.88,56.588,100.75936550923,5.0379682754615,82.21,136.97,5698.793698,284.9396849,0.57,0.0285,26452.02834,529.0405668,15077.6561538,301.553123076,2.66,0.133,70362.3953844,3518.11976922,1.55,0.31,0.7,0.035,280512.0223,143695.9088,0.866666666666667
KER01,CUCUR,5,2005,0,2,245.758,623.632,62.3632,100.759407142552,5.0379703571276,82.21,136.97,254.13876,12.706938,31.52,1.576,447.9639547,8.959279094,14119.823852144,705.9911926072,1.495724939,0.07478624695,670.030858817856,33.5015429408928,0.62,0.124,0.3,0.015,280513.0223,143696.9088,0.866666666666667
KER01,DRYBN,6,2005,0,2,245.758,459.08,45.908,100.759448775483,5.03797243877415,82.21,136.97,1088.230877,54.41154385,1.46,0.073,143.4,2.868,209.364,10.4682,2.91,0.1455,417.294,20.8647,0.8,0.16,0.3,0.015,280514.0223,143697.9088,0.866666666666667
KER01,FRTOM,7,2005,0,2,245.758,377.296,37.7296,100.75949040802,5.037974520401,82.21,136.97,789.1,39.455,12.6,0.63,2.433961578,0.04867923156,30.6679158828,1.53339579414,1.193843949,0.05969219745,2.90577030199379,0.14528851509969,0.7,0.14,0.3,0.015,280515.0223,143698.9088,0.866666666666667
KER01,GRAIN,8,2005,0,2,245.758,200,20,100.759532040165,5.03797660200825,82.21,136.97,479.4683505,23.973417525,2.02,0.101,21339.49826,426.7899652,43105.7864852,2155.28932426,1.24,0.062,26460.9778424,1323.04889212,0.42,0.084,0.15,0.0075,280516.0223,143699.9088,0.866666666666667
KER01,ONGAR,9,2005,0,2,245.758,643.018,64.3018,100.759573671918,5.0379786835959,82.21,136.97,231.47338,11.573669,17.91,0.8955,775.6626489,15.513252978,13892.118041799,277.84236083598,2.82,0.564,2187.368669898,109.3684334949,0.5,,0.2,0.01,280517.0223,143700.9088,0.866666666666667
KER01,OTHDEC,10,2005,0,2,245.758,698.7795,69.87795,100.759615303278,5.0379807651639,82.21,136.97,1396.1,69.805,5.58,0.279,766.4320901,15.328641802,4276.691062758,85.53382125516,3.04,0.608,2329.953553904,116.4976776952,0.73,,0.4,0.02,280518.0223,143701.9088,0.866666666666667
KER01,OTHFLD,11,2005,0,2,245.758,159,7.95,100.759656934245,5.03798284671225,82.21,136.97,49.52247358,0.9904494716,20.95,1.0475,1362.969967,27.25939934,28554.22080865,571.084416173,2.5,0.125,3407.4249175,170.371245875,0.7,,0.3,0.015,280519.0223,143702.9088,0.866666666666667
KER01,OTHTRK,12,2005,0,2,245.758,289.8,28.98,100.75969856482,5.037984928241,82.21,136.97,492.04634,24.602317,18.99,0.9495,2763.267162,55.26534324,52474.44340638,2623.722170319,1.02,0.051,2818.53250524,140.926625262,0.4,,0.2,0.01,280520.0223,143703.9088,0.866666666666667
KER01,PASTR,13,2005,0,2,245.758,10,1,100.759740195002,5.0379870097501,82.21,136.97,800.85017432,40.042508716,1.5,0.075,95.33871998,1.9067743996,143.00807997,2.8601615994,4.29,0.2145,409.0031087142,20.45015543571,1.5,0.3,0.55,0.0275,280521.0223,143704.9088,0.866666666666667
KER01,PRTOM,14,2005,0,2,245.758,561.5253333,56.15253333,100.759781824792,5.0379890912396,82.21,136.97,69.95926658,3.497963329,45.2,2.26,1765.774939,35.31549878,79813.0272428,3990.65136214,2.46,0.123,4343.80634994,217.190317497,0.7,0.14,0.33,0.0165,280522.0223,143705.9088,0.866666666666667
KER01,SAFLR,15,2005,0,2,245.758,100,10,100.75982345419,5.0379911727095,82.21,136.97,109.3105551,5.465527755,28.75,1.4375,0,0,0,0,0,0,0,0,1.1,0.22,0.3,0.015,280523.0223,143706.9088,0.866666666666667
KER01,SUBTRP,17,2005,0,2,245.758,1131.6,113.16,100.759906711807,5.03799533559035,82.21,136.97,661.63,33.0815,12.6,0.63,179.7576445,1.797576445,2264.9463207,113.247316035,2.76,0.276,496.13109882,24.806554941,0.8,0.16,0.4,0.02,280525.0223,143708.9088,0.866666666666667
KER01,VINE,18,2005,0,2,245.758,957.453,47.87265,100.759948340026,5.0379974170013,82.21,136.97,1569.702,78.4851,11.66,0.583,4641.28127,92.8256254,54117.3396082,1082.346792164,2.41,0.482,11185.4878607,559.274393035,0.75,0.15,0.39,0.0195,280526.0223,143709.9088,0.866666666666667
KER01,ALFAL,1,2006,0,0,237.39,100,10,96.946735663142,4.8473367831571,82.21,132.99,226.6628539,11.333142695,8.2,0.41,26435.16153,528.7032306,216768.324546,4335.36649092,4.2,0.21,111027.678426,5551.3839213,0.3,0.06,0.25,0.0125,305754.8012,125011.6427,0.866666666666667
KER01,ALPIS,2,2006,0,0,237.39,1398.532667,139.8532667,96.9467851248168,4.84733925624084,82.21,132.99,4613.48328,230.674164,1.02,0.051,48250.10761,965.0021522,49215.1097622,2460.75548811,3.79,0.1895,182867.9078419,9143.395392095,0.6,0.12,0.55,0.0275,305755.8012,125012.6427,0.866666666666667
KER01,CORN,3,2006,0,0,237.39,284.8986667,28.48986667,96.9468345860323,4.84734172930162,82.21,132.99,61.07006329,3.0535031645,26.17,1.3085,11274.11937,225.4823874,295043.7039129,14752.185195645,2.99,0.1495,33709.6169163,1685.480845815,0.62,0.124,0.25,0.0125,305756.8012,125013.6427,0.866666666666667
KER01,COTTN,4,2006,0,0,237.39,565.88,56.588,96.9468840467885,4.84734420233943,82.21,132.99,5964.810211,298.24051055,0.575,0.02875,15802.33397,316.0466794,9086.34203275,181.726840655,2.62,0.131,41402.1150014,2070.10575007,1.55,0.31,0.7,0.035,305757.8012,125014.6427,0.866666666666667
KER01,CUCUR,5,2006,0,0,237.39,623.632,62.3632,96.9469335070854,4.84734667535427,82.21,132.99,315.6330365,15.781651825,25.75,1.2875,180.862684,3.61725368,4657.214113,232.86070565,1.578685773,0.07893428865,285.525346097395,14.2762673048698,0.62,0.124,0.3,0.015,305758.8012,125015.6427,0.866666666666667
KER01,DRYBN,6,2006,0,0,237.39,459.08,45.908,96.9469829669231,4.84734914834616,82.21,132.99,1110.935234,55.5467617,1.41,0.0705,404.2638278,8.085276556,570.011997198,28.5005998599,2.511068514,0.1255534257,1015.1341693377,50.756708466885,0.8,0.16,0.3,0.015,305759.8012,125016.6427,0.866666666666667
KER01,FRTOM,7,2006,0,0,237.39,377.296,37.7296,96.9470324263015,4.84735162131508,82.21,132.99,627.984,31.3992,23.04,1.152,2.433923402,0.04867846804,56.07759518208,2.803879759104,1.64,0.082,3.99163437928,0.199581718964,0.7,0.14,0.3,0.015,305760.8012,125017.6427,0.866666666666667
KER01,GRAIN,8,2006,0,0,237.39,200,20,96.9470818852207,4.84735409426104,82.21,132.99,449.0998389,22.454991945,2.175,0.10875,20430.3145,408.60629,44435.9340375,2221.796701875,1.27,0.0635,25946.499415,1297.32497075,0.42,0.084,0.15,0.0075,305761.8012,125018.6427,0.866666666666667
KER01,ONGAR,9,2006,0,0,237.39,643.018,64.3018,96.9471313436805,4.84735656718403,82.21,132.99,213.6423098,10.68211549,18.95,0.9475,1063.898471,21.27796942,20160.87602545,403.217520509,2.84,0.568,3021.47165764,151.073582882,0.5,,0.2,0.01,305762.8012,125019.6427,0.866666666666667
KER01,OTHDEC,10,2006,0,0,237.39,698.7795,69.87795,96.9471808016812,4.84735904008406,82.21,132.99,1799.28,89.964,4.19,0.2095,751.4835382,15.029670764,3148.716025058,62.97432050116,2.95,0.59,2216.87643769,110.8438218845,0.73,,0.4,0.02,305763.8012,125020.6427,0.866666666666667
KER01,OTHFLD,11,2006,0,0,237.39,159,7.95,96.9472302592227,4.84736151296114,82.21,132.99,43.45998448,0.8691996896,24.05,1.2025,1654.820583,33.09641166,39798.43502115,795.968700423,2.46,0.123,4070.85863418,203.542931709,0.7,,0.3,0.015,305764.8012,125021.6427,0.866666666666667
KER01,OTHTRK,12,2006,0,0,237.39,289.8,28.98,96.9472797163049,4.84736398581525,82.21,132.99,412.8712119,20.643560595,16.15,0.8075,3803.644008,76.07288016,61428.8507292,3071.44253646,1.35,0.0675,5134.9194108,256.74597054,0.4,,0.2,0.01,305765.8012,125022.6427,0.866666666666667
KER01,PASTR,13,2006,0,0,237.39,10,1,96.9473291729278,4.84736645864639,82.21,132.99,807.818874688,40.3909437344,1.5,0.075,95.33763347,1.9067526694,143.006450205,2.8601290041,4.16,0.208,396.6045552352,19.83022776176,1.5,0.3,0.55,0.0275,305766.8012,125023.6427,0.866666666666667
KER01,PRTOM,14,2006,0,0,237.39,561.5253333,56.15253333,96.9473786290916,4.84736893145458,82.21,132.99,107.5264551,5.376322755,29.47,1.4735,1158.928949,23.17857898,34153.63612703,1707.6818063515,2.41,0.1205,2793.01876709,139.6509383545,0.7,0.14,0.33,0.0165,305767.8012,125024.6427,0.866666666666667
KER01,SAFLR,15,2006,0,0,237.39,100,10,96.9474280847962,4.84737140423981,82.21,132.99,768.2342405,38.411712025,0.82,0.041,0,0,0,0,0,0,0,0,1.1,0.22,0.3,0.015,305768.8012,125025.6427,0.866666666666667
KER01,SUBTRP,17,2006,0,0,237.39,1131.6,113.16,96.9475269948277,4.84737634974139,82.21,132.99,687.5328564,34.37664282,12.17,0.6085,179.7534136,1.797534136,2187.599043512,109.3799521756,2.72,0.272,488.929284992,24.4464642496,0.8,0.16,0.4,0.02,305770.8012,125027.6427,0.866666666666667
KER01,VINE,18,2006,0,0,237.39,957.453,47.87265,96.9475764491546,4.84737882245773,82.21,132.99,1867.488,93.3744,9.46,0.473,4717.455465,94.3491093,44627.1286989,892.542573978,2.36,0.472,11133.1948974,556.65974487,0.75,0.15,0.39,0.0195,305771.8012,125028.6427,0.866666666666667
KER01,ALFAL,1,2007,2,0,261.391,100,10,132.217159789284,6.6108579894642,113,144.41,219.2059586,10.96029793,8.08,0.404,28643.179,572.86358,231436.88632,4628.7377264,4.85,0.2425,138919.41815,6945.9709075,0.3,0.06,0.25,0.0125,201558.2037,317676.2871,0.866666666666667
KER01,ALPIS,2,2007,2,0,261.391,1398.532667,139.8532667,132.217146261114,6.6108573130557,113,144.41,3489.38469,174.4692345,1.575,0.07875,49939.39612,998.7879224,78654.548889,3932.72744445,4.23,0.2115,211243.6455876,10562.18227938,0.6,0.12,0.55,0.0275,201559.2037,317677.2871,0.2
KER01,CORN,3,2007,2,0,261.391,284.8986667,28.48986667,132.217132733048,6.6108566366524,113,144.41,56.06437742,2.803218871,27.33,1.3665,10228.65586,204.5731172,279549.1646538,13977.45823269,3.39,0.1695,34675.1433654,1733.75716827,0.62,0.124,0.25,0.0125,201560.2037,317678.2871,0.2
KER01,COTTN,4,2007,2,0,261.391,565.88,56.588,132.217119205086,6.6108559602543,113,144.41,4378.669596,218.9334798,0.81,0.0405,10574.76267,211.4952534,8565.5577627,171.311155254,3,0.15,31724.28801,1586.2144005,1.55,0.31,0.7,0.035,201561.2037,317679.2871,0.2
KER01,CUCUR,5,2007,2,0,261.391,623.632,62.3632,132.217105677229,6.61085528386145,113,144.41,299.1943615,14.959718075,27.11,1.3555,168.9035469,3.378070938,4578.975156459,228.94875782295,2.10189577,0.1050947885,355.017650767107,17.7508825383554,0.62,0.124,0.3,0.015,201562.2037,317680.2871,0.2
KER01,DRYBN,6,2007,2,0,261.391,459.08,45.908,132.217092149475,6.61085460747375,113,144.41,1168.491471,58.42457355,1.28,0.064,146.3161774,2.926323548,187.284707072,9.3642353536,2.587196806,0.1293598403,378.548746835409,18.9274373417705,0.8,0.16,0.3,0.015,201563.2037,317681.2871,0.2
KER01,FRTOM,7,2007,2,0,261.391,377.296,37.7296,132.217078621826,6.6108539310913,113,144.41,730.377,36.51885,20.1,1.005,2.433914943,0.04867829886,48.9216903543,2.446084517715,2.6,0.13,6.3281788518,0.31640894259,0.7,0.14,0.3,0.015,201564.2037,317682.2871,0.2
KER01,GRAIN,8,2007,2,0,261.391,200,20,132.217065094281,6.61085325471405,113,144.41,448.676334,22.4338167,2.245,0.11225,23390.64364,467.8128728,52511.9949718,2625.59974859,2.43,0.1215,56839.2640452,2841.96320226,0.42,0.084,0.15,0.0075,201565.2037,317683.2871,0.2
KER01,ONGAR,9,2007,2,0,261.391,643.018,64.3018,132.217051566841,6.61085257834205,113,144.41,225.82251,11.2911255,23.12,1.156,1155.759933,23.11519866,26721.16965096,534.4233930192,3.87,0.774,4472.79094071,223.6395470355,0.5,,0.2,0.01,201566.2037,317684.2871,0.2
KER01,OTHDEC,10,2007,2,0,261.391,698.7795,69.87795,132.217038039504,6.6108519019752,113,144.41,1405.89,70.2945,5.08,0.254,818.480415,16.3696083,4157.8805082,83.157610164,3.36,0.672,2750.0941944,137.50470972,0.73,,0.4,0.02,201567.2037,317685.2871,0.2
KER01,OTHFLD,11,2007,2,0,261.391,159,7.95,132.217024512272,6.6108512256136,113,144.41,48.65654911,0.9731309822,20.44,1.022,3852.838881,77.05677762,78752.02672764,1575.0405345528,2.85,0.1425,10980.59081085,549.0295405425,0.7,,0.3,0.015,201568.2037,317686.2871,0.2
KER01,OTHTRK,12,2007,2,0,261.391,289.8,28.98,132.217010985144,6.6108505492572,113,144.41,345.8594642,17.29297321,19.21,0.9605,3922.175426,78.44350852,75344.98993346,3767.249496673,1.63,0.0815,6393.14594438,319.657297219,0.4,,0.2,0.01,201569.2037,317687.2871,0.2
KER01,PASTR,13,2007,2,0,261.391,10,1,132.21699745812,6.610849872906,113,144.41,606.430330016,30.3215165008,1.5,0.075,105.3373774,2.106747548,158.0060661,3.160121322,4.94,0.247,520.366644356,26.0183322178,1.5,0.3,0.55,0.0275,201570.2037,317688.2871,0.2
KER01,PRTOM,14,2007,2,0,261.391,561.5253333,56.15253333,132.216983931201,6.61084919656005,113,144.41,68.58,3.429,45.12,2.256,1798.315582,35.96631164,81139.99905984,4056.999952992,3.12,0.156,5610.74461584,280.537230792,0.7,0.14,0.33,0.0165,201571.2037,317689.2871,0.2
KER01,SAFLR,15,2007,2,0,261.391,100,10,132.216970404385,6.61084852021925,113,144.41,1357.89889,67.8949445,0.49,0.0245,184.0969228,3.681938456,90.207492172,1.80414984344,2.097047872,0.1048523936,386.060060199488,19.3030030099744,1.1,0.22,0.3,0.015,201572.2037,317690.2871,0.2
KER01,SUBTRP,17,2007,2,0,261.391,1131.6,113.16,132.216943351067,6.61084716755335,113,144.41,926.973,46.34865,9.62,0.481,232.4339149,2.324339149,2236.014261338,111.8007130669,3.27,0.327,760.058901723,38.00294508615,0.8,0.16,0.4,0.02,201574.2037,317692.2871,0.2
KER01,VINE,18,2007,2,0,261.391,957.453,47.87265,132.216929824564,6.6108464912282,113,144.41,1859.661,92.98305,9.75,0.4875,4562.096945,91.2419389,44480.44521375,889.608904275,2.75,0.55,12545.76659875,627.2883299375,0.75,0.15,0.39,0.0195,201575.2037,317693.2871,0.2
